# Wordlist

# DATA
ID	DOCULECT	CONCEPT	GLOSSID	IPA	CROSSIDS	TMP_STRUCTURE	TMP_TOKENS
7057	Maru	persimmon	371	pa³¹kɔ³¹ʃi³⁵	5270 1405 6825	i r t + i r t + i r t	p a ³¹ + k ɔ ³¹ + ʃ i ³⁵
8696	Bola	persimmon	371	pui⁵⁵ka⁵⁵ʃɿ³⁵	5270 1405 6825	i r t + i r t + i r t	p ui ⁵⁵ + k a ⁵⁵ + ʃ ɿ ³⁵
#
2018	Achang_Longchuan	person w / pockmarked face	204	ȵɔʔ⁵⁵pʐaŋ⁵⁵	5677 11986	i r t + i m r t	ȵ ɔʔ ⁵⁵ + pʐ ʐ ʐaŋ ⁵⁵
6905	Maru	person w / pockmarked face	204	mjɔʔ³¹ʃɔʔ⁵⁵	5677 11987	i m r t + i r t	mj j jɔʔ ³¹ + ʃ ɔʔ ⁵⁵
8541	Bola	person w / pockmarked face	204	mjaʔ³¹ʃaʔ⁵⁵	5677 11987	i m r t + i r t	mj j jaʔ ³¹ + ʃ aʔ ⁵⁵
#
2372	Achang_Longchuan	pestle	588	a³¹suʔ⁵⁵	14991 12002	i r t + i r t	ʔ a ³¹ + s uʔ ⁵⁵
7248	Maru	pestle	588	tʃhum³⁵thauŋ³¹lɔʔ³¹	12005 12003 12006	i r t + i r t + i r t	tʃh um ³⁵ + th auŋ ³¹ + l ɔʔ ³¹
8908	Bola	pestle	588	tʃhɔ̃³¹kji⁵⁵	12003 12004	i r t + i m r t	tʃh ɔ̃∼ ³¹ + kj j ji ⁵⁵
11889	Old_Burmese	pestle	588	kyañ◦puyʔ	12004 12007	i m r t + i r t	kj j jaɲ ²² + p uj ⁵³
#
2850	Achang_Longchuan	pestle / pound	1102	thuŋ³¹	12019	i r t	tʰ uŋ ³¹
7712	Maru	pestle / pound	1102	thauŋ³⁵	12019	i r t	th auŋ ³⁵
9416	Bola	pestle / pound	1102	thauŋ³⁵	12019	i r t	th auŋ ³⁵
#
2127	Achang_Longchuan	pheasant	322	kai³¹thən³⁵	12027 12028	i r t + i r t	k ai ³¹ + tʰ ən ³⁵
7013	Maru	pheasant	322	sə̆³¹jɔ³¹ɣɔʔ³¹	12033 12034 2743	i r t + i m r t + i r t	s ə̆ ³¹ + ʔj j jɔ ³¹ + ɣ ɔʔ ³¹
8650	Bola	pheasant	322	phauŋ³⁵ɣaʔ³¹	12031 2743	i r t + i r t	ph auŋ ³⁵ + ɣ aʔ ³¹
#
3039	Achang_Longchuan	pick up	1308	kuʔ⁵⁵	12042	i r t	k uʔ ⁵⁵
7898	Maru	pick up	1308	kauk³¹	12042	i r t	k auk ³¹
9615	Bola	pick up	1308	kauʔ³¹	12042	i r t	k auʔ ³¹
#
3038	Achang_Longchuan	pick up (food with chopsticks)	1307	ȵ̥ap⁵⁵	10816	i r t	ȵ̥ ap ⁵⁵
7897	Maru	pick up (food with chopsticks)	1307	ŋjɛ̱³⁵	12051	i m r t	ˀŋj j jɛ ³⁵
9614	Bola	pick up (food with chopsticks)	1307	ŋɛ̱³⁵	12051	i r t	ˀŋ ɛ ³⁵
#
2321	Achang_Longchuan	piece of cloth with straps for carrying a toddler	533	poi³¹thiʔ³¹tɕheʔ³¹	12058 12059 12060	i r t + i r t + i r t	p oi ³¹ + tʰ iʔ ³¹ + tɕʰ eʔ ³¹
7202	Maru	piece of cloth with straps for carrying a toddler	533	pə̆³¹ta̱⁵⁵	12058 12059	i r t + i r t	p ə̆ ³¹ + ˀt a ⁵⁵
8854	Bola	piece of cloth with straps for carrying a toddler	533	pə̆³¹ti̱³⁵	12058 12059	i r t + i r t	p ə̆ ³¹ + ˀt i ³⁵
#
7731	Maru	pierce through	1123	thuk⁵⁵tʃhat⁵⁵	12075 12078	i r t + i r t	th uk ⁵⁵ + tʃh at ⁵⁵
9437	Bola	pierce through	1123	thau³⁵tʃhak⁵⁵	12075 12076	i r t + i r t	th au ³⁵ + tʃh ak ⁵⁵
#
2082	Achang_Longchuan	pig	269	oʔ⁵⁵	12085	i r t	ʔ oʔ ⁵⁵
6971	Maru	pig	269	vɔʔ³¹	12085	i r t	v ɔʔ ³¹
8603	Bola	pig	269	vaʔ³¹	12085	i r t	v aʔ ³¹
11711	Old_Burmese	pig	269	wak	12085	i r t	w ak ⁴
#
2085	Achang_Longchuan	piglet	272	oʔ⁵⁵tsɔ³¹	12085 15354	i r t + i r t	ʔ oʔ ⁵⁵ + ts ɔ ³¹
6974	Maru	piglet	272	vɔʔ³¹nau⁵⁵	12085 2729	i r t + i r t	v ɔʔ ³¹ + n au ⁵⁵
8606	Bola	piglet	272	vaʔ³¹nɔ³⁵	12085 2729	i r t + i r t	v aʔ ³¹ + n ɔ ³⁵
#
2260	Achang_Longchuan	pigsty / pen (hog)	471	oʔ⁵⁵kok⁵⁵	12085 12111	i r t + i r t	ʔ oʔ ⁵⁵ + k ok ⁵⁵
7144	Maru	pigsty / pen (hog)	471	vɔʔ³¹khap⁵⁵	12085 12111	i r t + i r t	v ɔʔ ³¹ + kh ap ⁵⁵
8792	Bola	pigsty / pen (hog)	471	vaʔ³¹khap⁵⁵	12085 12111	i r t + i r t	v aʔ ³¹ + kh ap ⁵⁵
#
2550	Achang_Longchuan	pile (of excrement)	792	kɔŋ⁵⁵	12125	i r t	k ɔŋ ⁵⁵
7426	Maru	pile (of excrement)	792	pam³¹	8081	i r t	p am ³¹
9105	Bola	pile (of excrement)	792	pam⁵⁵	8081	i r t	p am ⁵⁵
#
3125	Achang_Longchuan	pile / stack up	1400	kaŋ³¹	12133	i r t	k aŋ ³¹
7983	Maru	pile / stack up	1400	tsɔ̃⁵⁵	12133	i r t	ts ɔ̃∼ ⁵⁵
9706	Bola	pile / stack up	1400	tsa̱ŋ³⁵	12133	i r t	ˀts aŋ ³⁵
#
2268	Achang_Longchuan	pillar / column	479	in⁵⁵tsəŋ⁵⁵	12142 12143	i r t + i r t	ʔ in ⁵⁵ + ts əŋ ⁵⁵
7152	Maru	pillar / column	479	khãu³¹tsaŋ³¹	12146 12143	i r t + i r t	kh ãu∼ ³¹ + ts aŋ ³¹
8800	Bola	pillar / column	479	khauŋ⁵⁵taŋ⁵⁵	12143 12144	i r t + i r t	kh auŋ ⁵⁵ + t aŋ ⁵⁵
#
2248	Achang_Longchuan	pillow	458	u³¹thuʔ³¹	12155 12156	i r t + i r t	ʔ u ³¹ + tʰ uʔ ³¹
7132	Maru	pillow	458	a̱u³⁵khau³⁵	12155 12160	i r t + i r t	ʔ au ³⁵ + kh au ³⁵
8779	Bola	pillow	458	ŭ̱³⁵khu³⁵	12155 12158	i r t + i r t	ʔ ŭ ³⁵ + kh u ³⁵
#
3033	Achang_Longchuan	pinch (of a shoe)	1300	ȵ̥ap⁵⁵	10816	i r t	ȵ̥ ap ⁵⁵
9607	Bola	pinch (of a shoe)	1300	tʃɛ̱ʔ⁵⁵	10816	i r t	ˀtʃ ɛʔ ⁵⁵
#
2164	Achang_Longchuan	pine	362	piak³¹tseŋ⁵⁵	12175 12176	i m r t + i r t	pi i iak ³¹ + ts eŋ ⁵⁵
7050	Maru	pine	362	thaŋ⁵⁵xu³¹	12176 12182	i r t + i r t	th aŋ ⁵⁵ + x u ³¹
8687	Bola	pine	362	fə̆³¹tʃɛʔ⁵⁵kɛ̃⁵⁵	12179 12180 12176	i r t + i r t + i r t	f ə̆ ³¹ + tʃ ɛʔ ⁵⁵ + k ɛ̃∼ ⁵⁵
11860	Old_Burmese	pine	362	taṅḥ◦rumḥ	12176 12183	i r t + i r t	t aŋ ⁵⁵ + r um ⁵⁵
#
3206	Achang_Longchuan	piss / pee	1484	tʂhə³¹	12197	i r t	tʂʰ ə ³¹
8064	Maru	piss / pee	1484	ta̱k⁵⁵	12199	i r t	ˀt ak ⁵⁵
9789	Bola	piss / pee	1484	ta̱k⁵⁵	12199	i r t	ˀt ak ⁵⁵
#
1867	Achang_Longchuan	pit	36	tɔŋ³¹	12204	i r t	t ɔŋ ³¹
6760	Maru	pit	36	tuŋ³⁵khuŋ³¹	12204 12207	i r t + i r t	t uŋ ³⁵ + kh uŋ ³¹
8385	Bola	pit	36	a³¹khauŋ³⁵	12205 12204	i r t + i r t	ʔ a ³¹ + kh auŋ ³⁵
#
2160	Achang_Longchuan	pit / stone	357	a³¹tsiʔ³¹	12215 12216	i r t + i r t	ʔ a ³¹ + ts iʔ ³¹
7046	Maru	pit / stone	357	tʃik⁵⁵	12216	i r t	tʃ ik ⁵⁵
8683	Bola	pit / stone	357	ʃɪ̆³⁵tʃɿ³¹	12217 12216	i r t + i r t	ʃ ɪ̆ ³⁵ + tʃ ɿ ³¹
11758	Old_Burmese	pit / stone	357	u◦tuiṅ	12215 12218	i r t + i r t	ʔ u ²² + t əŋ ²²
#
2777	Achang_Longchuan	pitiable / pitiful	1018	tʂau³¹kʐo³¹	11144 12232	i r t + i m r t	tʂ au ³¹ + kʐ ʐ ʐo ³¹
7642	Maru	pitiable / pitiful	1018	na̱k⁵⁵mjan³⁵	7931 12236	i r t + i m r t	ˀn ak ⁵⁵ + mj j jan ³⁵
9334	Bola	pitiable / pitiful	1018	ʃə̆³¹kja³¹	12234 12232	i r t + i m r t	ʃ ə̆ ³¹ + kj j ja ³¹
#
1888	Achang_Longchuan	place	63	tan³⁵	12244	i r t	t an ³⁵
6783	Maru	place	63	mɛ³¹	12245	i r t	m ɛ ³¹
8410	Bola	place	63	a³¹kja³¹	12246 12232	i r t + i m r t	ʔ a ³¹ + kj j ja ³¹
#
1941	Achang_Longchuan	placenta	117	tʂhuaʔ⁵⁵	12754	i r t	tʂʰ uaʔ ⁵⁵
8464	Bola	placenta	117	ŋji⁵⁵tʃhɔ̃³⁵	12256 11628	i m r t + i r t	ŋj j ji ⁵⁵ + tʃh ɔ̃∼ ³⁵
#
2811	Achang_Longchuan	plait	1057	net³⁵	12264	i r t	n et ³⁵
7672	Maru	plait	1057	nak³¹	12264	i r t	n ak ³¹
9372	Bola	plait	1057	nak³¹	12264	i r t	n ak ³¹
#
2358	Achang_Longchuan	plane (tool)	573	thui³¹pau³⁵	12272 12273	i r t + i r t	tʰ ui ³¹ + p au ³⁵
7237	Maru	plane (tool)	573	pau³⁵tsɛ²¹	12273 12274	i r t + i r t	p au ³⁵ + ts ɛ ²¹
8893	Bola	plane (tool)	573	thui³⁵pau³¹	12272 12273	i r t + i r t	th ui ³⁵ + p au ³¹
#
2267	Achang_Longchuan	plank / board	478	pen³¹	12284	i r t	p en ³¹
7151	Maru	plank / board	478	sak⁵⁵luŋ³¹	19194 12286	i r t + i r t	s ak ⁵⁵ + l uŋ ³¹
8799	Bola	plank / board	478	sak⁵⁵luŋ³¹	19194 12286	i r t + i r t	s ak ⁵⁵ + l uŋ ³¹
#
3374	Achang_Longchuan	plant (trees)	1655	sɔ³¹	12298	i r t	s ɔ ³¹
8236	Maru	plant (trees)	1655	xɔ³⁵	12298	i r t	x ɔ ³⁵
9964	Bola	plant (trees)	1655	xa³⁵	12298	i r t	x a ³⁵
#
3399	Achang_Longchuan	plant / raise (wheat)	1681	sɔ³¹	12306	i r t	s ɔ ³¹
8263	Maru	plant / raise (wheat)	1681	xɔ³⁵	12306	i r t	x ɔ ³⁵
9991	Bola	plant / raise (wheat)	1681	tu̱i⁵⁵	12307	i r t	ˀt ui ⁵⁵
#
1887	Achang_Longchuan	plant ash	62	nă³¹ʐap³⁵	12314 12315	i r t + i r t	n ă ³¹ + ʐ ap ³⁵
6782	Maru	plant ash	62	njĭ³⁵map⁵⁵	12314 12316	i m r t + i r t	nj j jĭ ³⁵ + m ap ⁵⁵
8409	Bola	plant ash	62	mi³¹map³¹	12314 12316	i r t + i r t	m i ³¹ + m ap ³¹
11844	Old_Burmese	plant ash	62	pra	2160	i m r t	pr r ra ²²
#
2307	Achang_Longchuan	plate / dish	519	phan³¹	12329	i r t	pʰ an ³¹
7187	Maru	plate / dish	519	phan³¹	12329	i r t	ph an ³¹
8839	Bola	plate / dish	519	phan³¹	12329	i r t	ph an ³¹
#
3309	Achang_Longchuan	play / amuse oneself	1584	tseʔ⁵⁵	11652	i r t	ts eʔ ⁵⁵
8169	Maru	play / amuse oneself	1584	na³¹ku̱m⁵⁵	932 12341	i r t + i r t	n a ³¹ + ˀk um ⁵⁵
9895	Bola	play / amuse oneself	1584	khɔ̃³⁵kɔ̱n³¹	12342 12341	i r t + i r t	kh ɔ̃∼ ³⁵ + ˀk ɔn ³¹
11712	Old_Burmese	play / amuse oneself	1584	kaʔ◦caḥ	12341 451	i r t + i r t	k a ⁵³ + tɕ a ⁵⁵
#
2755	Achang_Longchuan	pleasant to the ears	995	kʐua³¹tɕi⁵⁵	7918 9980	i m r t + i r t	kʐ ʐ ʐua ³¹ + tɕ i ⁵⁵
7625	Maru	pleasant to the ears	995	kjɔ³⁵ŋɔn³⁵	7918 12355	i m r t + i r t	kj j jɔ ³⁵ + ŋ ɔn ³⁵
9311	Bola	pleasant to the ears	995	kja³¹ŋɔn³⁵	7918 12355	i m r t + i r t	kj j ja ³¹ + ŋ ɔn ³⁵
#
2985	Achang_Longchuan	plough / till	1244	lə³¹	17806	i r t	l ə ³¹
7842	Maru	plough / till	1244	phauk⁵⁵	12369	i r t	ph auk ⁵⁵
9550	Bola	plough / till	1244	phauʔ⁵⁵	12369	i r t	ph auʔ ⁵⁵
#
2361	Achang_Longchuan	plow	576	thən³⁵	12387	i r t	tʰ ən ³⁵
7238	Maru	plow	576	li³¹	12378	i r t	l i ³¹
8896	Bola	plow	576	li³¹	12378	i r t	l i ³¹
12040	Old_Burmese	plow	576	thay	12379	i r t	th aj ²²
#
2362	Achang_Longchuan	plowshare	577	thən³⁵tʂhua³⁵	12387 12388	i r t + i r t	tʰ ən ³⁵ + tʂʰ ua ³⁵
7239	Maru	plowshare	577	nə̆³¹tʃɔn³⁵	12389 12387	i r t + i r t	n ə̆ ³¹ + tʃ ɔn ³⁵
8897	Bola	plowshare	577	na⁵⁵tʃɔn³⁵	12389 12387	i r t + i r t	n a ⁵⁵ + tʃ ɔn ³⁵
#
3381	Achang_Longchuan	pluck (flowers)	1663	ʂaŋ⁵⁵	12400	i r t	ʂ aŋ ⁵⁵
8244	Maru	pluck (flowers)	1663	khjuk⁵⁵	12402	i m r t	khj j juk ⁵⁵
9972	Bola	pluck (flowers)	1663	phjaʔ⁵⁵	12401	i m r t	phj j jaʔ ⁵⁵
11854	Old_Burmese	pluck (flowers)	1663	ko₂k	12402	i r t	k ʊk ⁴
#
2443	Achang_Longchuan	point / tip	671	a³¹liam³¹	12409 12410	i r t + i m r t	ʔ a ³¹ + li i iam ³¹
7314	Maru	point / tip	671	tʃhum³¹	12413	i r t	tʃh um ³¹
8983	Bola	point / tip	671	tə̆³¹tʃhɔn⁵⁵u̱³⁵	12412 12413 12409	i r t + i r t + i r t	t ə̆ ³¹ + tʃh ɔn ⁵⁵ + ʔ u ³⁵
#
3398	Achang_Longchuan	point at / to / out	1680	l̥e³⁵	12424	i r t	l̥ e ³⁵
8262	Maru	point at / to / out	1680	tu̱m³⁵	12425	i r t	ˀt um ³⁵
9990	Bola	point at / to / out	1680	tɔ̱n³⁵	12425	i r t	ˀt ɔn ³⁵
#
2662	Achang_Longchuan	pointed	903	liam³¹	12432	i m r t	li i iam ³¹
7536	Maru	pointed	903	tʃhum³¹	12433	i r t	tʃh um ³¹
9217	Bola	pointed	903	tʃhɔn³⁵	12433	i r t	tʃh ɔn ³⁵
#
2383	Achang_Longchuan	poison / toxin	600	kuaŋ⁵¹	12440	i r t	k uaŋ ⁵¹
7258	Maru	poison / toxin	600	mui³⁵	12441	i m r t	mu u ui ³⁵
8919	Bola	poison / toxin	600	mi³¹naʔ⁵⁵	12441 12442	i r t + i r t	m i ³¹ + n aʔ ⁵⁵
11963	Old_Burmese	poison / toxin	600	chip	12443	i r t	tɕh ip ⁴
#
2825	Achang_Longchuan	poke (a sign into earth) / insert	1072	tɕhoʔ⁵⁵	12451	i r t	tɕʰ oʔ ⁵⁵
7685	Maru	poke (a sign into earth) / insert	1072	tsa̱uk⁵⁵	12451	i r t	ˀts auk ⁵⁵
9386	Bola	poke (a sign into earth) / insert	1072	tsa̱uʔ⁵⁵	12451	i r t	ˀts auʔ ⁵⁵
#
3435	Achang_Longchuan	pole (carrying / shoulder)	1719	kan³¹tam⁵⁵	12003 12460	i r t + i r t	k an ³¹ + t am ⁵⁵
8302	Maru	pole (carrying / shoulder)	1719	xap³¹lɔʔ³¹	12461 6143	i r t + i r t	x ap ³¹ + l ɔʔ ³¹
10029	Bola	pole (carrying / shoulder)	1719	xap⁵⁵laʔ³¹	12461 6143	i r t + i r t	x ap ⁵⁵ + l aʔ ³¹
#
2770	Achang_Longchuan	polite / courteous	1011	khəʔ³¹tɕhi³⁵	12473 12474	i r t + i r t	kʰ əʔ ³¹ + tɕʰ i ³⁵
9327	Bola	polite / courteous	1011	phau³⁵	5656	i r t	ph au ³⁵
#
1864	Achang_Longchuan	pond	33	n̥ɔŋ³⁵	9086	i r t	n̥ ɔŋ ³⁵
6757	Maru	pond	33	nɔ̱ŋ⁵⁵	9086	i r t	ˀn ɔŋ ⁵⁵
8382	Bola	pond	33	nɔ̱ŋ⁵⁵	9086	i r t	ˀn ɔŋ ⁵⁵
#
2069	Achang_Longchuan	pony	254	m̥ʑaŋ³¹tsɔ³¹	12492 15354	i m r t + i r t	m̥ʑ ʑ ʑaŋ ³¹ + ts ɔ ³¹
6958	Maru	pony	254	mjɔ̃³⁵nau⁵⁵	12492 2729	i m r t + i r t	mj j jɔ̃∼ ³⁵ + n au ⁵⁵
8591	Bola	pony	254	mjɔ̃³¹nɔ³⁵	12492 2729	i m r t + i r t	mj j jɔ̃∼ ³¹ + n ɔ ³⁵
#
2748	Achang_Longchuan	poor	987	phʐan³⁵	12508	i m r t	pʰʐ ʐ ʐan ³⁵
7619	Maru	poor	987	mjauŋ³¹	12509	i m r t	mj j jauŋ ³¹
9303	Bola	poor	987	mjauŋ⁵⁵	12509	i m r t	mj j jauŋ ⁵⁵
#
2696	Achang_Longchuan	poor (land)	935	kuak⁵⁵	12517	i r t	k uak ⁵⁵
9251	Bola	poor (land)	935	kji³⁵	16997	i m r t	kj j ji ³⁵
#
3424	Achang_Longchuan	porcupine	1708	phʐo⁵⁵	12527	i m r t	pʰʐ ʐ ʐo ⁵⁵
8291	Maru	porcupine	1708	pju̱³¹	12527	i m r t	ˀpj j ju ³¹
10018	Bola	porcupine	1708	pju̱⁵⁵	12527	i m r t	ˀpj j ju ⁵⁵
#
2309	Achang_Longchuan	pot / jar / tin	522	jam³¹	12536	i m r t	ʔj j jam ³¹
7190	Maru	pot / jar / tin	522	jɛ̃³⁵	12536	i m r t	ʔj j jɛ̃∼ ³⁵
8842	Bola	pot / jar / tin	522	jɛ̃³¹	12536	i m r t	ʔj j jɛ̃∼ ³¹
#
2196	Achang_Longchuan	potato	399	jaŋ³¹ji³⁵	12544 12545	i m r t + i m r t	ʔj j jaŋ ³¹ + ʔj j ji ³⁵
7083	Maru	potato	399	jaŋ³¹ji³⁵	12544 12549	i m r t + i m r t	ʔj j jaŋ ³¹ + ʔj j ji ³⁵
8725	Bola	potato	399	jaŋ³¹ji³⁵	12544 12547	i m r t + i m r t	ʔj j jaŋ ³¹ + ʔj j ji ³⁵
#
2905	Achang_Longchuan	pound to pieces	1159	thuŋ³¹	11573	i r t	tʰ uŋ ³¹
7764	Maru	pound to pieces	1159	thauŋ³⁵ phji³¹	11573 12562	i r t + i m r t	th auŋ ³⁵ + phj j ji ³¹
9470	Bola	pound to pieces	1159	la̱ʔ⁵⁵phui³¹	1175 12562	i r t + i r t	ˀl aʔ ⁵⁵ + ph ui ³¹
#
2907	Achang_Longchuan	pour or throw out (water)	1161	thək³⁵	12574	i r t	tʰ ək ³⁵
7766	Maru	pour or throw out (water)	1161	fɛ̱ʔ⁵⁵pjɛ̱⁵⁵	12576 12579	i r t + i m r t	ˀf ɛʔ ⁵⁵ + ˀpj j jɛ ⁵⁵
9472	Bola	pour or throw out (water)	1161	tɛ̱ʔ⁵⁵pjɛ̱ʔ⁵⁵	12577 12576	i r t + i m r t	ˀt ɛʔ ⁵⁵ + ˀpj j jɛʔ ⁵⁵
#
7870	Maru	pregnant, be	1274	vẽ³⁵pat⁵⁵	12588 12589	i r t + i r t	v ẽ∼ ³⁵ + p at ⁵⁵
9582	Bola	pregnant, be	1274	vɛ̃³¹pɔt⁵⁵	12588 12589	i r t + i r t	v ɛ̃∼ ³¹ + p ɔt ⁵⁵
#
3409	Achang_Longchuan	prepare / get ready / intend	1692	tʂun⁵⁵pei³⁵	12599 12600	i r t + i r t	tʂ un ⁵⁵ + p ei ³⁵
8274	Maru	prepare / get ready / intend	1692	sum⁵⁵	12602	i r t	s um ⁵⁵
#
2499	Achang_Longchuan	present, the (time)	736	xai⁵⁵xuʔ³¹	12607 12608	i r t + i r t	x ai ⁵⁵ + x uʔ ³¹
7375	Maru	present, the (time)	736	a³¹na⁵⁵	10150 12610	i r t + i r t	ʔ a ³¹ + n a ⁵⁵
9049	Bola	present, the (time)	736	a³¹khui⁵⁵	10150 12607	i r t + i r t	ʔ a ³¹ + kh ui ⁵⁵
#
3031	Achang_Longchuan	press (a tube of toothpaste)	1298	ŋ̊uat⁵⁵	12622	i r t	ŋ̊ uat ⁵⁵
7891	Maru	press (a tube of toothpaste)	1298	tʃi̱ŋ⁵⁵	12625	i r t	ˀtʃ iŋ ⁵⁵
9605	Bola	press (a tube of toothpaste)	1298	tʃa̱p⁵⁵	12623	i r t	ˀtʃ ap ⁵⁵
#
2786	Achang_Longchuan	press (with palm or finger)	1031	tek³⁵	12630	i r t	t ek ³⁵
7651	Maru	press (with palm or finger)	1031	tum³⁵	12631	i r t	t um ³⁵
9346	Bola	press (with palm or finger)	1031	tɔn³¹	12631	i r t	t ɔn ³¹
#
3347	Achang_Longchuan	press / push down	1626	tek³⁵	12630	i r t	t ek ³⁵
8208	Maru	press / push down	1626	na̱i⁵⁵	12639	i r t	ˀn ai ⁵⁵
9936	Bola	press / push down	1626	na̱i³⁵	12639	i r t	ˀn ai ³⁵
#
3379	Achang_Longchuan	pricked, be (on a thorn)	1660	toi³¹	12075	i r t	t oi ³¹
8241	Maru	pricked, be (on a thorn)	1660	thuk⁵⁵	12075	i r t	th uk ⁵⁵
9969	Bola	pricked, be (on a thorn)	1660	thau³⁵	12075	i r t	th au ³⁵
#
1892	Achang_Longchuan	prison	67	thuaŋ³⁵	12652	i r t	tʰ uaŋ ³⁵
6787	Maru	prison	67	thɔŋ³⁵	12652	i r t	th ɔŋ ³⁵
8414	Bola	prison	67	thɔŋ³⁵	12652	i r t	th ɔŋ ³⁵
#
3183	Achang_Longchuan	prize / pry	1461	ŋ̊əŋ³¹	12660	i r t	ŋ̊ əŋ ³¹
8042	Maru	prize / pry	1461	kak³¹	12661	i r t	k ak ³¹
9766	Bola	prize / pry	1461	kak³¹tu̱⁵⁵	12661 12662	i r t + i r t	k ak ³¹ + ˀt u ⁵⁵
11952	Old_Burmese	prize / pry	1461	kanʔ	12661	i r t	k an ⁵³
#
2854	Achang_Longchuan	produce	1106	thoʔ⁵⁵	3482	i r t	tʰ oʔ ⁵⁵
9420	Bola	produce	1106	thɔʔ⁵⁵	3482	i r t	th ɔʔ ⁵⁵
#
2875	Achang_Longchuan	promise / consent	1128	thu³¹	428	i r t	tʰ u ³¹
7736	Maru	promise / consent	1128	ta̱u³⁵	428	i r t	ˀt au ³⁵
9442	Bola	promise / consent	1128	tu̱³⁵	428	i r t	ˀt u ³⁵
#
2844	Achang_Longchuan	prop up / support	1091	tau⁵¹	12685	i r t	t au ⁵¹
7703	Maru	prop up / support	1091	thauk⁵⁵	12685	i r t	th auk ⁵⁵
9405	Bola	prop up / support	1091	thauʔ⁵⁵	12685	i r t	th auʔ ⁵⁵
#
7517	Maru	protruding / raised	883	pau⁵⁵	12698	i r t	p au ⁵⁵
9197	Bola	protruding / raised	883	kuŋ³⁵	12699	i r t	k uŋ ³⁵
#
8930	Bola	proverb / saying	612	tɔ̃³¹khɔn³⁵	15534 12706	i r t + i r t	t ɔ̃∼ ³¹ + kh ɔn ³⁵
#
3463	Achang_Longchuan	puddle (of mud)	1747	xɔk⁵⁵	12714	i r t	x ɔk ⁵⁵
10057	Bola	puddle (of mud)	1747	pam⁵⁵	8081	i r t	p am ⁵⁵
#
2971	Achang_Longchuan	pull (a quilt) over oneself	1230	thap⁵⁵	12720	i r t	tʰ ap ⁵⁵
7828	Maru	pull (a quilt) over oneself	1230	vɛʔ³¹	18616	i r t	v ɛʔ ³¹
9536	Bola	pull (a quilt) over oneself	1230	ŋø̱ʔ⁵⁵	12722	i r t	ˀŋ øʔ ⁵⁵
#
3301	Achang_Longchuan	pull / drag (a log)	1575	ʂa⁵⁵	12728	i r t	ʂ a ⁵⁵
8160	Maru	pull / drag (a log)	1575	ʃɛ³¹	12728	i r t	ʃ ɛ ³¹
9887	Bola	pull / drag (a log)	1575	ʃɛ⁵⁵	12728	i r t	ʃ ɛ ⁵⁵
#
3178	Achang_Longchuan	pull / lead (a cow) along	1456	ʂa⁵⁵	12736	i r t	ʂ a ⁵⁵
8037	Maru	pull / lead (a cow) along	1456	ʃɛ³¹	12736	i r t	ʃ ɛ ³¹
9761	Bola	pull / lead (a cow) along	1456	ʃɛ⁵⁵	12736	i r t	ʃ ɛ ⁵⁵
11713	Old_Burmese	pull / lead (a cow) along	1456	cho₁yḥ	12737	i r t	tɕh oj ⁵⁵
11714	Old_Burmese	pull / lead (a cow) along	1456	ṅaṅ	12739	i r t	ŋ aŋ ²²
#
3102	Achang_Longchuan	pull / tug	1376	ʑɔ³¹	12746	i r t	ʑ ɔ ³¹
7960	Maru	pull / tug	1376	lɔ̃³⁵	12748	i r t	l ɔ̃∼ ³⁵
9682	Bola	pull / tug	1376	lɔ̃³¹	12748	i r t	l ɔ̃∼ ³¹
#
2829	Achang_Longchuan	pull down (a house)	1076	tʂhuaʔ⁵⁵	12754	i r t	tʂʰ uaʔ ⁵⁵
7689	Maru	pull down (a house)	1076	phjoʔ⁵⁵	12754	i m r t	phj j joʔ ⁵⁵
9390	Bola	pull down (a house)	1076	phjaʔ⁵⁵	12754	i m r t	phj j jaʔ ⁵⁵
#
2788	Achang_Longchuan	pull up (weeds)	1033	thut⁵⁵	12762	i r t	tʰ ut ⁵⁵
7653	Maru	pull up (weeds)	1033	nat³¹	12762	i r t	n at ³¹
9348	Bola	pull up (weeds)	1033	nɔt³¹	12762	i r t	n ɔt ³¹
#
1951	Achang_Longchuan	pulse (wrist)	129	lɔʔ⁵⁵məʔ³¹	6143 12771	i r t + i r t	l ɔʔ ⁵⁵ + m əʔ ³¹
6839	Maru	pulse (wrist)	129	sa³⁵tʃhɔʔ⁵⁵	1426 12774	i r t + i r t	s a ³⁵ + tʃh ɔʔ ⁵⁵
8472	Bola	pulse (wrist)	129	sui³⁵	1426	i r t	s ui ³⁵
#
3287	Achang_Longchuan	pulse / beat	1561	lə³¹	12782	i r t	l ə ³¹
8146	Maru	pulse / beat	1561	tɔi³¹	275	i r t	t ɔi ³¹
9872	Bola	pulse / beat	1561	tui⁵⁵	275	i r t	t ui ⁵⁵
#
3430	Achang_Longchuan	pumpkin	1714	tʂhă³¹ʐɔm³⁵	12790 12791	i r t + i r t	tʂʰ ă ³¹ + ʐ ɔm ³⁵
8297	Maru	pumpkin	1714	tʃa̱ŋ³⁵ku̱³¹	12790 12793	i r t + i r t	ˀtʃ aŋ ³⁵ + ˀk u ³¹
10024	Bola	pumpkin	1714	xam⁵⁵kɔ̱³¹	12791 12793	i r t + i r t	x am ⁵⁵ + ˀk ɔ ³¹
#
